date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:19:05	9737/9737	---M--	200	added ('OK')	image/gif	date:Sun,%2017%20Sep%202023%2011:27:13%20GMT	https://templates.bwlthemes.com/political_buddies/images/loader.gif	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/loader.gif	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:06	43227/43227	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/donation.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/donation.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:07	2742/2742	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Aug%202024%2019:19:06%20GMT	https://templates.bwlthemes.com/political_buddies/images/logo.png	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/logo.png	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:08	38804/38804	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/about-us.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/about-us.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:09	30146/30146	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/events.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/events.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:10	27155/27155	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/event-single.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/event-single.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:11	24232/24232	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/element-cta.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/element-cta.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:12	27647/27647	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/element-counter.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/element-counter.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:13	26151/26151	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/element-logos.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/element-logos.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:13	27871/27871	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/element-highlights.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/element-highlights.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:14	23040/23040	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/element-subscribe.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/element-subscribe.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:15	38404/38404	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/element-team.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/element-team.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:16	32265/32265	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/element-feedback.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/element-feedback.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:17	23743/23743	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/gallery-1.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/gallery-1.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:18	24666/24666	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/gallery-2.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/gallery-2.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:19	30456/30456	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/faq.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/faq.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:20	21251/21251	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/404.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/404.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:21	30975/30975	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/blog.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/blog.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:22	38381/38381	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/single.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/single.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:23	24470/24470	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Sep%202023%2011:53:34%20GMT	https://templates.bwlthemes.com/political_buddies/contact.html	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/contact.html	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:24	28290/28290	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:23%20GMT	https://templates.bwlthemes.com/political_buddies/images/highlight_6.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/highlight_6.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:25	24300/24300	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:25%20GMT	https://templates.bwlthemes.com/political_buddies/images/highlight_4.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/highlight_4.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:27	39736/39736	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:26%20GMT	https://templates.bwlthemes.com/political_buddies/images/highlight_5.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/highlight_5.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:28	22581/22581	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:27%20GMT	https://templates.bwlthemes.com/political_buddies/images/highlight_1.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/highlight_1.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:29	25618/25618	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:28%20GMT	https://templates.bwlthemes.com/political_buddies/images/highlight_2.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/highlight_2.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:30	27343/27343	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:30%20GMT	https://templates.bwlthemes.com/political_buddies/images/highlight_3.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/highlight_3.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:32	247568/247568	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:31%20GMT	https://templates.bwlthemes.com/political_buddies/images/about_feat_bg_2.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/about_feat_bg_2.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:33	1774/1774	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Aug%202024%2019:19:32%20GMT	https://templates.bwlthemes.com/political_buddies/images/signature.png	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/signature.png	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:34	56913/56913	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:34%20GMT	https://templates.bwlthemes.com/political_buddies/images/event_1.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/event_1.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:36	40452/40452	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:35%20GMT	https://templates.bwlthemes.com/political_buddies/images/event_3.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/event_3.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:37	96414/96414	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:36%20GMT	https://templates.bwlthemes.com/political_buddies/images/event_4.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/event_4.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:38	79256/79256	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:38%20GMT	https://templates.bwlthemes.com/political_buddies/images/event_2.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/event_2.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:39	39886/39886	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:39%20GMT	https://templates.bwlthemes.com/political_buddies/images/achievements.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/achievements.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:41	17738/17738	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:40%20GMT	https://templates.bwlthemes.com/political_buddies/images/team_9.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/team_9.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:42	17912/17912	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:41%20GMT	https://templates.bwlthemes.com/political_buddies/images/team_6.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/team_6.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:43	21814/21814	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:43%20GMT	https://templates.bwlthemes.com/political_buddies/images/team_7.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/team_7.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:44	3110/3110	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:43%20GMT	https://templates.bwlthemes.com/political_buddies/images/user_1.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/user_1.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:45	4242/4242	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:44%20GMT	https://templates.bwlthemes.com/political_buddies/images/user_2.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/user_2.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:46	3061/3061	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:45%20GMT	https://templates.bwlthemes.com/political_buddies/images/user_3.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/user_3.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:47	88732/88732	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:47%20GMT	https://templates.bwlthemes.com/political_buddies/images/testimony_feat_img.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/testimony_feat_img.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:49	48480/48480	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:48%20GMT	https://templates.bwlthemes.com/political_buddies/images/gallery_1.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/gallery_1.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:50	33867/33867	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:49%20GMT	https://templates.bwlthemes.com/political_buddies/images/gallery_2.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/gallery_2.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:51	55522/55522	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:51%20GMT	https://templates.bwlthemes.com/political_buddies/images/gallery_3.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/gallery_3.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:53	85721/85721	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:52%20GMT	https://templates.bwlthemes.com/political_buddies/images/gallery_4.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/gallery_4.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:54	88403/88403	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:54%20GMT	https://templates.bwlthemes.com/political_buddies/images/gallery_5.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/gallery_5.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:56	49145/49145	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:55%20GMT	https://templates.bwlthemes.com/political_buddies/images/gallery_6.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/gallery_6.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:57	64771/64771	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:57%20GMT	https://templates.bwlthemes.com/political_buddies/images/gallery_7.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/gallery_7.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:19:59	59482/59482	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:58%20GMT	https://templates.bwlthemes.com/political_buddies/images/gallery_8.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/gallery_8.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:20:00	13224/13224	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:19:59%20GMT	https://templates.bwlthemes.com/political_buddies/images/blog_thumb_1.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/blog_thumb_1.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:20:01	19975/19975	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:20:01%20GMT	https://templates.bwlthemes.com/political_buddies/images/blog_thumb_2.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/blog_thumb_2.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:20:02	18411/18411	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202024%2019:20:02%20GMT	https://templates.bwlthemes.com/political_buddies/images/blog_thumb_3.jpg	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/blog_thumb_3.jpg	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:20:03	2688/2688	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Aug%202024%2019:20:03%20GMT	https://templates.bwlthemes.com/political_buddies/images/logo-footer.png	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/images/logo-footer.png	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:20:04	97187/97187	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2017%20Sep%202023%2011:27:13%20GMT	https://templates.bwlthemes.com/political_buddies/libs/jquery/scripts/jquery.min.js	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/libs/jquery/scripts/jquery.min.js	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:20:05	36868/36868	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2017%20Sep%202023%2011:27:13%20GMT	https://templates.bwlthemes.com/political_buddies/libs/bootstrap/scripts/bootstrap.min.js	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/libs/bootstrap/scripts/bootstrap.min.js	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:20:06	4777/4777	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2017%20Sep%202023%2011:27:13%20GMT	https://templates.bwlthemes.com/political_buddies/libs/wow/scripts/wow.min.js	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/libs/wow/scripts/wow.min.js	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:20:07	1896/1896	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2017%20Sep%202023%2011:27:13%20GMT	https://templates.bwlthemes.com/political_buddies/libs/jquery.backTop/scripts/jquery.backTop.min.js	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/libs/jquery.backTop/scripts/jquery.backTop.min.js	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:20:08	8051/8051	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2017%20Sep%202023%2011:27:13%20GMT	https://templates.bwlthemes.com/political_buddies/libs/waypoints/scripts/waypoints.min.js	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/libs/waypoints/scripts/waypoints.min.js	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:20:09	1079/1079	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2017%20Sep%202023%2011:27:13%20GMT	https://templates.bwlthemes.com/political_buddies/libs/waypoints/scripts/waypoints-sticky.min.js	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/libs/waypoints/scripts/waypoints-sticky.min.js	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:20:10	42772/42772	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2017%20Sep%202023%2011:27:13%20GMT	https://templates.bwlthemes.com/political_buddies/libs/owl.carousel/scripts/owl.carousel.min.js	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/libs/owl.carousel/scripts/owl.carousel.min.js	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:20:11	12598/12598	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2017%20Sep%202023%2011:27:13%20GMT	https://templates.bwlthemes.com/political_buddies/libs/jquery.stellar/scripts/jquery.stellar.min.js	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/libs/jquery.stellar/scripts/jquery.stellar.min.js	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:20:12	1067/1067	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2017%20Sep%202023%2011:27:13%20GMT	https://templates.bwlthemes.com/political_buddies/libs/jquery.counterup/scripts/jquery.counterup.min.js	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/libs/jquery.counterup/scripts/jquery.counterup.min.js	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:20:13	10047/10047	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2017%20Sep%202023%2011:27:13%20GMT	https://templates.bwlthemes.com/political_buddies/libs/venobox/scripts/venobox.min.js	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/libs/venobox/scripts/venobox.min.js	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:20:14	5360/5360	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2017%20Sep%202023%2011:27:13%20GMT	https://templates.bwlthemes.com/political_buddies/libs/jquery.countdown/scripts/jquery.countdown.min.js	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/libs/jquery.countdown/scripts/jquery.countdown.min.js	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:20:15	31392/31392	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2017%20Sep%202023%2011:27:13%20GMT	https://templates.bwlthemes.com/political_buddies/js/custom-scripts.js	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/js/custom-scripts.js	(from https://templates.bwlthemes.com/political_buddies/index.html)
22:20:16	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b935f3-79df5e91ae0d2d05;gz%22	https://templates.bwlthemes.com/political_buddies/libs/bootstrap/fonts/glyphicons-halflings-regular.eot	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/libs/bootstrap/fonts/glyphicons-halflings-regular.eot	(from https://templates.bwlthemes.com/political_buddies/libs/bootstrap/styles/bootstrap.min.css)
22:20:17	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b935f3-79df5e91ae0d2d05;gz%22	https://templates.bwlthemes.com/political_buddies/libs/bootstrap/fonts/glyphicons-halflings-regular.eot?	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/libs/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from https://templates.bwlthemes.com/political_buddies/libs/bootstrap/styles/bootstrap.min.css)
22:20:18	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b935f3-79df5e91ae0d2d05;gz%22	https://templates.bwlthemes.com/political_buddies/libs/bootstrap/fonts/glyphicons-halflings-regular.woff2	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/libs/bootstrap/fonts/glyphicons-halflings-regular.woff2	(from https://templates.bwlthemes.com/political_buddies/libs/bootstrap/styles/bootstrap.min.css)
22:20:19	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b935f3-79df5e91ae0d2d05;gz%22	https://templates.bwlthemes.com/political_buddies/libs/bootstrap/fonts/glyphicons-halflings-regular.woff	C:/Users/Orange/Desktop/Project5Template/asd/templates.bwlthemes.com/political_buddies/libs/bootstrap/fonts/glyphicons-halflings-regular.woff	(from https://templates.bwlthemes.com/political_buddies/libs/bootstrap/styles/bootstrap.min.css)
